Gradient Profiler Text Data File: 4.24.140128_samp3.csv
Date: 2014-01-28
Time: 18:03:16

User: MK
Experiment name: 4.24.140128
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35 rpm
Gradient: 11 10.0% to 50.0% w/v
Time: 3
w2t: 1 x 10^0
Sample Volume: 0.9 ml
Number of Tubes: 6
Volume per mm: 0.143 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: Event Mark Delay
UV Wavelength: 254 nm
Samples / sec: 12 Hz
EM1 Speed: 0.20 mm/sec
Distance: 72.00 mm
Number: 1
Dead Volume: 0.241868 ml; Distance due to Dead Volume: 1.69 mm
Total Distance: 72.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
65.74, 0.107457, , 
65.76, 0.107088, , 
65.78, 0.106954, , 
65.79, 0.106648, , 
65.81, 0.106502, , 
65.83, 0.106216, , 
65.84, 0.105871, , 
65.86, 0.105772, , 
65.88, 0.105748, , 
65.89, 0.105554, , 
65.91, 0.104991, , 
65.93, 0.104725, , 
65.94, 0.104706, , 
65.96, 0.104646, , 
65.98, 0.104507, , 
66.00, 0.104277, , 
66.01, 0.104051, , 
66.03, 0.103500, , 
66.04, 0.103330, , 
66.06, 0.103167, , 
66.08, 0.102886, , 
66.09, 0.102791, , 
66.11, 0.102751, , 
66.13, 0.102624, , 
66.14, 0.101942, , 
66.16, 0.101546, , 
66.18, 0.101597, , 
66.19, 0.101744, , 
66.21, 0.101708, , 
66.23, 0.101355, , 
66.24, 0.100907, , 
66.26, 0.100491, , 
66.28, 0.100455, , 
66.29, 0.100435, , 
66.31, 0.100233, , 
66.33, 0.100086, , 
66.34, 0.099956, , 
66.36, 0.099813, , 
66.38, 0.099099, , 
66.40, 0.098437, , 
66.41, 0.098124, , 
66.43, 0.098140, , 
66.44, 0.098223, , 
66.46, 0.098108, , 
66.48, 0.097830, , 
66.49, 0.096907, , 
66.51, 0.096125, , 
66.53, 0.095804, , 
66.54, 0.095451, , 
66.56, 0.094766, , 
66.58, 0.094206, , 
66.59, 0.093679, , 
66.61, 0.093465, , 
66.63, 0.093961, , 
66.64, 0.094528, , 
66.66, 0.094940, , 
66.68, 0.095253, , 
66.69, 0.095210, , 
66.71, 0.094769, , 
66.73, 0.094702, , 
66.74, 0.094718, , 
66.76, 0.094662, , 
66.78, 0.094472, , 
66.80, 0.094127, , 
66.81, 0.094036, , 
66.83, 0.093596, , 
66.84, 0.093413, , 
66.86, 0.093211, , 
66.88, 0.092954, , 
66.89, 0.092799, , 
66.91, 0.092819, , 
66.93, 0.092732, , 
66.94, 0.092236, , 
66.96, 0.091820, , 
66.98, 0.091693, , 
66.99, 0.091716, , 
67.01, 0.091736, , 
67.03, 0.091463, , 
67.04, 0.091090, , 
67.06, 0.090678, , 
67.08, 0.090507, , 
67.09, 0.090329, , 
67.11, 0.090150, , 
67.13, 0.090051, , 
67.14, 0.090115, , 
67.16, 0.089988, , 
67.18, 0.089564, , 
67.20, 0.089278, , 
67.21, 0.089227, , 
67.23, 0.089215, , 
67.24, 0.089179, , 
67.26, 0.088957, , 
67.28, 0.088386, , 
67.29, 0.087926, , 
67.31, 0.088009, , 
67.33, 0.088112, , 
67.34, 0.087926, , 
67.36, 0.087530, , 
67.38, 0.087411, , 
67.39, 0.086784, , 
67.41, 0.086507, , 
67.43, 0.086372, , 
67.44, 0.086189, , 
67.46, 0.086106, , 
67.48, 0.086082, , 
67.49, 0.085967, , 
67.51, 0.085234, , 
67.53, 0.085099, , 
67.54, 0.085210, , 
67.56, 0.085198, , 
67.58, 0.084996, , 
67.59, 0.084540, , 
67.61, 0.083902, , 
67.63, 0.083529, , 
67.64, 0.083608, , 
67.66, 0.083684, , 
67.68, 0.083640, , 
67.69, 0.083592, , 
67.71, 0.083577, , 
67.73, 0.083462, , 
67.75, 0.083045, , 
67.76, 0.082926, , 
67.78, 0.082867, , 
67.79, 0.082891, , 
67.81, 0.082787, , 
67.83, 0.082542, , 
67.84, 0.082272, , 
67.86, 0.081998, , 
67.88, 0.081963, , 
67.89, 0.081891, , 
67.91, 0.081701, , 
67.93, 0.081546, , 
67.94, 0.081582, , 
67.96, 0.081511, , 
67.98, 0.081023, , 
67.99, 0.080587, , 
68.01, 0.080575, , 
68.03, 0.080761, , 
68.04, 0.080912, , 
68.06, 0.080797, , 
68.08, 0.080575, , 
68.09, 0.079992, , 
68.11, 0.080012, , 
68.13, 0.080198, , 
68.15, 0.080127, , 
68.16, 0.079964, , 
68.18, 0.079758, , 
68.19, 0.079536, , 
68.21, 0.079596, , 
68.23, 0.079647, , 
68.24, 0.079600, , 
68.26, 0.079572, , 
68.28, 0.079600, , 
68.29, 0.079378, , 
68.31, 0.078886, , 
68.33, 0.078827, , 
68.34, 0.078914, , 
68.36, 0.079017, , 
68.38, 0.078977, , 
68.39, 0.078719, , 
68.41, 0.078339, , 
68.43, 0.078061, , 
68.44, 0.078220, , 
68.46, 0.078275, , 
68.48, 0.078069, , 
68.49, 0.077907, , 
68.51, 0.077899, , 
68.53, 0.077728, , 
68.55, 0.077169, , 
68.56, 0.077038, , 
68.58, 0.077157, , 
68.59, 0.077288, , 
68.61, 0.077034, , 
68.63, 0.076590, , 
68.64, 0.076317, , 
68.66, 0.076233, , 
68.68, 0.076507, , 
68.69, 0.076678, , 
68.71, 0.076503, , 
68.73, 0.076364, , 
68.74, 0.076412, , 
68.76, 0.076313, , 
68.78, 0.075813, , 
68.79, 0.075627, , 
68.81, 0.075651, , 
68.83, 0.075774, , 
68.84, 0.075817, , 
68.86, 0.075659, , 
68.88, 0.075381, , 
68.89, 0.074969, , 
68.91, 0.074901, , 
68.93, 0.074937, , 
68.95, 0.074866, , 
68.96, 0.074822, , 
68.98, 0.074834, , 
68.99, 0.074679, , 
69.01, 0.074322, , 
69.03, 0.074136, , 
69.04, 0.074081, , 
69.06, 0.074116, , 
69.08, 0.074207, , 
69.09, 0.074168, , 
69.11, 0.073724, , 
69.13, 0.073331, , 
69.14, 0.073367, , 
69.16, 0.073506, , 
69.18, 0.073537, , 
69.19, 0.073482, , 
69.21, 0.073303, , 
69.23, 0.073117, , 
69.24, 0.073276, , 
69.26, 0.073458, , 
69.28, 0.073537, , 
69.29, 0.073629, , 
69.31, 0.073712, , 
69.33, 0.073514, , 
69.35, 0.073006, , 
69.36, 0.072954, , 
69.38, 0.073165, , 
69.39, 0.073462, , 
69.41, 0.073621, , 
69.43, 0.073521, , 
69.44, 0.073280, , 
69.46, 0.073054, , 
69.48, 0.073252, , 
69.49, 0.073474, , 
69.51, 0.073478, , 
69.53, 0.073323, , 
69.54, 0.073216, , 
69.56, 0.073054, , 
69.58, 0.072760, , 
69.59, 0.072677, , 
69.61, 0.072451, , 
69.63, 0.072459, , 
69.64, 0.072645, , 
69.66, 0.072776, , 
69.68, 0.072709, , 
69.69, 0.072542, , 
69.71, 0.072713, , 
69.73, 0.072840, , 
69.74, 0.072665, , 
69.76, 0.072495, , 
69.78, 0.072617, , 
69.79, 0.072586, , 
69.81, 0.072360, , 
69.83, 0.072185, , 
69.84, 0.072328, , 
69.86, 0.072621, , 
69.88, 0.072931, , 
69.90, 0.073117, , 
69.91, 0.072935, , 
69.93, 0.072673, , 
69.94, 0.072903, , 
69.96, 0.073224, , 
69.98, 0.073371, , 
69.99, 0.073248, , 
70.01, 0.073117, , 
70.03, 0.073196, , 
70.04, 0.073244, , 
70.06, 0.073585, , 
70.08, 0.073906, , 
70.09, 0.074196, , 
70.11, 0.074505, , 
70.13, 0.074778, , 
70.14, 0.074640, , 
70.16, 0.074378, , 
70.18, 0.074667, , 
70.19, 0.075143, , 
70.21, 0.075563, , 
70.23, 0.075778, , 
70.24, 0.075694, , 
70.26, 0.075643, , 
70.28, 0.076004, , 
70.30, 0.076432, , 
70.31, 0.076666, , 
