Gradient Profiler Text Data File: 4.24.140128_samp4.csv
Date: 2014-01-28
Time: 18:11:47

User: MK
Experiment name: 4.24.140128
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35 rpm
Gradient: 11 10.0% to 50.0% w/v
Time: 3
w2t: 1 x 10^0
Sample Volume: 0.9 ml
Number of Tubes: 6
Volume per mm: 0.143 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: Event Mark Delay
UV Wavelength: 254 nm
Samples / sec: 12 Hz
EM1 Speed: 0.20 mm/sec
Distance: 72.00 mm
Number: 1
Dead Volume: 0.241868 ml; Distance due to Dead Volume: 1.69 mm
Total Distance: 72.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
49.96, 0.101470, , 
49.98, 0.101728, , 
49.99, 0.101867, , 
50.01, 0.101998, , 
50.03, 0.102263, , 
50.04, 0.102485, , 
50.06, 0.102854, , 
50.08, 0.103243, , 
50.09, 0.103520, , 
50.11, 0.103500, , 
50.13, 0.103552, , 
50.14, 0.104039, , 
50.16, 0.104519, , 
50.18, 0.104690, , 
50.19, 0.104773, , 
50.21, 0.104971, , 
50.23, 0.105086, , 
50.24, 0.105296, , 
50.26, 0.105697, , 
50.28, 0.106133, , 
50.29, 0.106728, , 
50.31, 0.107366, , 
50.33, 0.107889, , 
50.34, 0.108123, , 
50.36, 0.108222, , 
50.38, 0.108698, , 
50.39, 0.109194, , 
50.41, 0.109602, , 
50.43, 0.109943, , 
50.45, 0.110419, , 
50.46, 0.110808, , 
50.48, 0.111061, , 
50.49, 0.111375, , 
50.51, 0.111708, , 
50.53, 0.112279, , 
50.54, 0.112984, , 
50.56, 0.113646, , 
50.58, 0.113876, , 
50.59, 0.113888, , 
50.61, 0.114372, , 
50.63, 0.115022, , 
50.64, 0.115609, , 
50.66, 0.115970, , 
50.68, 0.116196, , 
50.69, 0.116434, , 
50.71, 0.116735, , 
50.73, 0.117255, , 
50.74, 0.117695, , 
50.76, 0.118079, , 
50.78, 0.118591, , 
50.79, 0.118880, , 
50.81, 0.119031, , 
50.83, 0.119376, , 
50.85, 0.119927, , 
50.86, 0.120514, , 
50.88, 0.121037, , 
50.89, 0.121323, , 
50.91, 0.121323, , 
50.93, 0.121323, , 
50.94, 0.121838, , 
50.96, 0.122401, , 
50.98, 0.122718, , 
50.99, 0.122865, , 
51.01, 0.123083, , 
51.03, 0.123317, , 
51.04, 0.123444, , 
51.06, 0.123622, , 
51.08, 0.123852, , 
51.09, 0.124134, , 
51.11, 0.124439, , 
51.13, 0.124637, , 
51.14, 0.124649, , 
51.16, 0.124629, , 
51.18, 0.124966, , 
51.19, 0.125200, , 
51.21, 0.125172, , 
51.23, 0.124859, , 
51.25, 0.124903, , 
51.26, 0.125141, , 
51.28, 0.125327, , 
51.29, 0.125482, , 
51.31, 0.125506, , 
51.33, 0.125597, , 
51.34, 0.125819, , 
51.36, 0.125989, , 
51.38, 0.125787, , 
51.39, 0.125303, , 
51.41, 0.125165, , 
51.43, 0.125287, , 
51.44, 0.125359, , 
51.46, 0.125335, , 
51.48, 0.125200, , 
51.49, 0.125030, , 
51.51, 0.124764, , 
51.53, 0.124550, , 
51.54, 0.124387, , 
51.56, 0.124261, , 
51.58, 0.124225, , 
51.59, 0.124157, , 
51.61, 0.123904, , 
51.63, 0.123194, , 
51.64, 0.122833, , 
51.66, 0.122790, , 
51.68, 0.122734, , 
51.69, 0.122468, , 
51.71, 0.122068, , 
51.73, 0.121493, , 
51.74, 0.121108, , 
51.76, 0.120926, , 
51.78, 0.120597, , 
51.79, 0.120200, , 
51.81, 0.119871, , 
51.83, 0.119594, , 
51.84, 0.119197, , 
51.86, 0.118920, , 
51.88, 0.118642, , 
51.89, 0.118484, , 
51.91, 0.118246, , 
51.93, 0.117814, , 
51.94, 0.117191, , 
51.96, 0.116537, , 
51.98, 0.116422, , 
51.99, 0.116275, , 
52.01, 0.115918, , 
52.03, 0.115554, , 
52.04, 0.115276, , 
52.06, 0.115018, , 
52.08, 0.114693, , 
52.09, 0.114614, , 
52.11, 0.114606, , 
52.13, 0.114705, , 
52.14, 0.114840, , 
52.16, 0.114776, , 
52.18, 0.114455, , 
52.19, 0.113999, , 
52.21, 0.113738, , 
52.23, 0.113468, , 
52.24, 0.113214, , 
52.26, 0.112917, , 
52.28, 0.112711, , 
52.29, 0.112540, , 
52.31, 0.112362, , 
52.33, 0.112168, , 
52.34, 0.111862, , 
52.36, 0.111557, , 
52.38, 0.111367, , 
52.39, 0.111129, , 
52.41, 0.110486, , 
52.43, 0.109543, , 
52.44, 0.108920, , 
52.46, 0.108651, , 
52.48, 0.108310, , 
52.49, 0.107866, , 
52.51, 0.107441, , 
52.53, 0.106898, , 
52.54, 0.106450, , 
52.56, 0.106173, , 
52.58, 0.105943, , 
52.60, 0.105721, , 
52.61, 0.105538, , 
52.63, 0.105106, , 
52.64, 0.104543, , 
52.66, 0.104361, , 
52.68, 0.104456, , 
52.69, 0.104606, , 
52.71, 0.104662, , 
52.73, 0.104495, , 
52.74, 0.104107, , 
52.76, 0.103710, , 
52.78, 0.103809, , 
52.79, 0.103901, , 
52.81, 0.103635, , 
52.83, 0.103088, , 
52.84, 0.102917, , 
52.86, 0.102925, , 
52.88, 0.102874, , 
52.89, 0.102894, , 
52.91, 0.102882, , 
52.93, 0.102969, , 
52.94, 0.103052, , 
52.96, 0.102957, , 
52.98, 0.102668, , 
53.00, 0.102366, , 
53.01, 0.102323, , 
53.03, 0.102113, , 
53.04, 0.101902, , 
53.06, 0.101815, , 
53.08, 0.102001, , 
53.09, 0.102144, , 
53.11, 0.102140, , 
53.13, 0.102156, , 
53.14, 0.102073, , 
53.16, 0.101994, , 
53.18, 0.102140, , 
53.19, 0.102267, , 
53.21, 0.102085, , 
53.23, 0.101589, , 
53.24, 0.101522, , 
53.26, 0.101649, , 
53.28, 0.101716, , 
53.29, 0.101724, , 
53.31, 0.101744, , 
53.33, 0.101803, , 
53.34, 0.101887, , 
53.36, 0.102013, , 
53.38, 0.102021, , 
53.40, 0.102085, , 
53.41, 0.102148, , 
53.43, 0.101898, , 
53.44, 0.101542, , 
53.46, 0.101450, , 
53.48, 0.101732, , 
53.49, 0.102085, , 
53.51, 0.102335, , 
53.53, 0.102442, , 
53.54, 0.102390, , 
53.56, 0.102299, , 
53.58, 0.102521, , 
53.59, 0.102727, , 
53.61, 0.102902, , 
53.63, 0.103120, , 
53.64, 0.103203, , 
53.66, 0.103211, , 
53.68, 0.103322, , 
53.69, 0.103453, , 
53.71, 0.103825, , 
53.73, 0.104202, , 
53.74, 0.104484, , 
53.76, 0.104460, , 
53.78, 0.104250, , 
53.79, 0.104519, , 
53.81, 0.104999, , 
53.83, 0.105332, , 
53.84, 0.105506, , 
53.86, 0.105578, , 
53.88, 0.105637, , 
53.89, 0.105768, , 
53.91, 0.106046, , 
53.93, 0.106280, , 
53.94, 0.106553, , 
53.96, 0.106970, , 
53.98, 0.107065, , 
53.99, 0.107001, , 
54.01, 0.107132, , 
54.03, 0.107299, , 
54.04, 0.107648, , 
54.06, 0.108111, , 
54.08, 0.108480, , 
54.09, 0.108603, , 
54.11, 0.108710, , 
54.13, 0.109230, , 
54.14, 0.109757, , 
54.16, 0.110070, , 
54.18, 0.110268, , 
54.19, 0.110681, , 
54.21, 0.110962, , 
54.23, 0.110958, , 
54.24, 0.111172, , 
54.26, 0.111450, , 
54.28, 0.111969, , 
54.29, 0.112449, , 
54.31, 0.112881, , 
54.33, 0.113091, , 
54.34, 0.113222, , 
54.36, 0.113841, , 
54.38, 0.114340, , 
54.39, 0.114610, , 
54.41, 0.114891, , 
54.43, 0.115411, , 
54.44, 0.115633, , 
54.46, 0.116144, , 
54.48, 0.116466, , 
54.49, 0.116739, , 
54.51, 0.117239, , 
54.53, 0.117829, , 
54.54, 0.118329, , 
54.56, 0.118416, , 
54.58, 0.118293, , 
54.59, 0.118618, , 
54.61, 0.119162, , 
54.63, 0.119669, , 
54.64, 0.120022, , 
54.66, 0.120343, , 
54.68, 0.120625, , 
54.69, 0.120779, , 
54.71, 0.121041, , 
54.73, 0.121315, , 
54.75, 0.121743, , 
54.76, 0.122143, , 
54.78, 0.122207, , 
54.79, 0.122238, , 
54.81, 0.122397, , 
54.83, 0.122457, , 
54.84, 0.122345, , 
54.86, 0.122322, , 
54.88, 0.122476, , 
54.89, 0.122135, , 
54.91, 0.121878, , 
54.93, 0.122167, , 
54.94, 0.122453, , 
54.96, 0.122980, , 
54.98, 0.123721, , 
54.99, 0.124483, , 
55.01, 0.124820, , 
55.03, 0.124946, , 
55.04, 0.125180, , 
55.06, 0.125430, , 
55.08, 0.125720, , 
55.09, 0.125874, , 
55.11, 0.125958, , 
55.13, 0.125894, , 
55.15, 0.125755, , 
55.16, 0.126005, , 
55.18, 0.126076, , 
55.19, 0.125926, , 
55.21, 0.125668, , 
55.23, 0.125287, , 
55.24, 0.125192, , 
55.26, 0.125069, , 
55.28, 0.125157, , 
55.29, 0.125236, , 
55.31, 0.125268, , 
55.33, 0.125371, , 
55.34, 0.125339, , 
55.36, 0.125010, , 
55.38, 0.124605, , 
55.39, 0.124566, , 
55.41, 0.124594, , 
55.43, 0.124514, , 
55.44, 0.124360, , 
55.46, 0.124165, , 
55.48, 0.123987, , 
55.49, 0.123670, , 
55.51, 0.123464, , 
55.53, 0.123214, , 
55.55, 0.123031, , 
55.56, 0.122992, , 
55.58, 0.122738, , 
55.59, 0.122242, , 
55.61, 0.121901, , 
55.63, 0.121628, , 
55.64, 0.121596, , 
55.66, 0.121580, , 
55.68, 0.121342, , 
55.69, 0.120823, , 
55.71, 0.120264, , 
55.73, 0.120224, , 
55.74, 0.120121, , 
55.76, 0.119856, , 
55.78, 0.119491, , 
55.79, 0.119181, , 
55.81, 0.118916, , 
55.83, 0.118460, , 
55.84, 0.118119, , 
55.86, 0.117933, , 
55.88, 0.117956, , 
55.89, 0.117893, , 
55.91, 0.117528, , 
55.93, 0.116993, , 
55.94, 0.116509, , 
55.96, 0.116557, , 
55.98, 0.116561, , 
55.99, 0.116370, , 
56.01, 0.115930, , 
56.03, 0.115320, , 
56.04, 0.114987, , 
56.06, 0.114713, , 
56.08, 0.114654, , 
56.09, 0.114654, , 
56.11, 0.114646, , 
56.13, 0.114614, , 
56.14, 0.114495, , 
56.16, 0.114221, , 
56.18, 0.113789, , 
56.19, 0.113801, , 
56.21, 0.113825, , 
56.23, 0.113448, , 
56.24, 0.113052, , 
56.26, 0.112953, , 
56.28, 0.112949, , 
56.29, 0.112961, , 
56.31, 0.112988, , 
56.33, 0.112893, , 
56.34, 0.112806, , 
56.36, 0.112794, , 
56.38, 0.112639, , 
56.39, 0.112405, , 
56.41, 0.112057, , 
56.43, 0.111969, , 
56.44, 0.112116, , 
56.46, 0.112283, , 
56.48, 0.112433, , 
56.49, 0.112524, , 
56.51, 0.112548, , 
56.53, 0.112501, , 
56.54, 0.112548, , 
56.56, 0.112493, , 
56.58, 0.112017, , 
56.59, 0.111890, , 
56.61, 0.112124, , 
56.63, 0.112219, , 
56.64, 0.112449, , 
56.66, 0.112790, , 
56.68, 0.113210, , 
56.69, 0.113603, , 
56.71, 0.113734, , 
56.73, 0.113579, , 
56.74, 0.113468, , 
56.76, 0.113785, , 
56.78, 0.114087, , 
56.79, 0.114317, , 
56.81, 0.114455, , 
56.83, 0.114749, , 
56.84, 0.114903, , 
56.86, 0.114887, , 
56.88, 0.115050, , 
56.89, 0.115387, , 
56.91, 0.115926, , 
56.93, 0.116279, , 
56.94, 0.116462, , 
56.96, 0.116481, , 
56.98, 0.116466, , 
56.99, 0.116858, , 
57.01, 0.117346, , 
57.03, 0.117647, , 
57.04, 0.117845, , 
57.06, 0.118222, , 
57.08, 0.118571, , 
57.09, 0.118729, , 
57.11, 0.118959, , 
57.13, 0.119257, , 
57.14, 0.119733, , 
57.16, 0.120224, , 
57.18, 0.120581, , 
57.19, 0.120752, , 
57.21, 0.120859, , 
57.23, 0.121485, , 
57.24, 0.122024, , 
57.26, 0.122322, , 
57.28, 0.122488, , 
57.30, 0.122797, , 
57.31, 0.123107, , 
57.33, 0.123285, , 
57.34, 0.123583, , 
57.36, 0.123916, , 
57.38, 0.124387, , 
57.39, 0.124847, , 
57.41, 0.125081, , 
57.43, 0.124919, , 
57.44, 0.124800, , 
57.46, 0.125331, , 
57.48, 0.126041, , 
57.49, 0.126639, , 
57.51, 0.126973, , 
57.53, 0.127159, , 
57.54, 0.127361, , 
57.56, 0.127543, , 
57.58, 0.127781, , 
57.59, 0.127992, , 
57.61, 0.128301, , 
57.63, 0.128848, , 
57.64, 0.129046, , 
57.66, 0.129014, , 
57.68, 0.129177, , 
57.70, 0.129562, , 
57.71, 0.129962, , 
57.73, 0.130363, , 
57.74, 0.130557, , 
57.76, 0.130474, , 
57.78, 0.130172, , 
57.79, 0.130485, , 
57.81, 0.130906, , 
57.83, 0.131116, , 
57.84, 0.131259, , 
57.86, 0.131453, , 
57.88, 0.131429, , 
57.89, 0.131366, , 
57.91, 0.131429, , 
57.93, 0.131615, , 
57.94, 0.131952, , 
57.96, 0.132186, , 
57.98, 0.132210, , 
57.99, 0.132083, , 
58.01, 0.131770, , 
58.03, 0.131949, , 
58.04, 0.132214, , 
58.06, 0.132246, , 
58.08, 0.132123, , 
58.10, 0.131941, , 
58.11, 0.131818, , 
58.13, 0.131635, , 
58.14, 0.131631, , 
58.16, 0.131556, , 
58.18, 0.131481, , 
58.19, 0.131433, , 
58.21, 0.131413, , 
58.23, 0.131298, , 
58.24, 0.130882, , 
58.26, 0.130743, , 
58.28, 0.130743, , 
58.29, 0.130585, , 
58.31, 0.130339, , 
58.33, 0.130148, , 
58.34, 0.130029, , 
58.36, 0.129756, , 
58.38, 0.129538, , 
58.39, 0.129225, , 
58.41, 0.128939, , 
58.43, 0.128836, , 
58.44, 0.128856, , 
58.46, 0.128709, , 
58.48, 0.128285, , 
58.49, 0.128122, , 
58.51, 0.128237, , 
58.53, 0.128313, , 
58.54, 0.128154, , 
58.56, 0.127948, , 
58.58, 0.127702, , 
58.59, 0.127345, , 
58.61, 0.127310, , 
58.63, 0.127238, , 
58.64, 0.127183, , 
58.66, 0.127294, , 
58.68, 0.127218, , 
58.69, 0.126865, , 
58.71, 0.126616, , 
58.73, 0.126580, , 
58.74, 0.126743, , 
58.76, 0.126937, , 
58.78, 0.126873, , 
58.79, 0.126699, , 
58.81, 0.126207, , 
58.83, 0.126421, , 
58.84, 0.126707, , 
58.86, 0.126794, , 
58.88, 0.126766, , 
58.89, 0.126885, , 
58.91, 0.126877, , 
58.93, 0.126901, , 
58.94, 0.127000, , 
58.96, 0.127091, , 
58.98, 0.127317, , 
58.99, 0.127540, , 
59.01, 0.127754, , 
59.03, 0.127793, , 
59.04, 0.127873, , 
59.06, 0.128265, , 
59.08, 0.128685, , 
59.09, 0.128983, , 
59.11, 0.129169, , 
59.13, 0.129514, , 
59.14, 0.129677, , 
59.16, 0.130057, , 
59.18, 0.130343, , 
59.19, 0.130537, , 
59.21, 0.130969, , 
59.23, 0.131596, , 
59.24, 0.132250, , 
59.26, 0.132408, , 
59.28, 0.132646, , 
59.29, 0.133071, , 
59.31, 0.133630, , 
59.33, 0.134109, , 
59.34, 0.134454, , 
59.36, 0.134791, , 
59.38, 0.135005, , 
59.39, 0.135354, , 
59.41, 0.135656, , 
59.43, 0.135723, , 
59.45, 0.136108, , 
59.46, 0.136750, , 
59.48, 0.137020, , 
59.49, 0.137531, , 
59.51, 0.137880, , 
59.53, 0.138403, , 
59.54, 0.139010, , 
59.56, 0.139601, , 
59.58, 0.139962, , 
59.59, 0.139993, , 
59.61, 0.139807, , 
59.63, 0.139950, , 
59.64, 0.140394, , 
59.66, 0.140854, , 
59.68, 0.141294, , 
59.69, 0.141754, , 
59.71, 0.141829, , 
59.73, 0.142075, , 
59.74, 0.142360, , 
59.76, 0.142630, , 
59.78, 0.143062, , 
59.79, 0.143419, , 
59.81, 0.143455, , 
59.83, 0.143332, , 
59.85, 0.143102, , 
59.86, 0.143566, , 
59.88, 0.144188, , 
59.89, 0.144585, , 
59.91, 0.144743, , 
59.93, 0.144838, , 
59.94, 0.144850, , 
59.96, 0.145013, , 
59.98, 0.145235, , 
59.99, 0.145322, , 
60.01, 0.145394, , 
60.03, 0.145576, , 
60.04, 0.145675, , 
60.06, 0.145437, , 
60.08, 0.145310, , 
60.09, 0.145631, , 
60.11, 0.145949, , 
60.13, 0.146095, , 
60.14, 0.146076, , 
60.16, 0.146040, , 
60.18, 0.145984, , 
60.19, 0.145933, , 
60.21, 0.146012, , 
60.23, 0.145984, , 
60.25, 0.145945, , 
60.26, 0.146107, , 
60.28, 0.146127, , 
60.29, 0.145905, , 
60.31, 0.145842, , 
60.33, 0.145865, , 
60.34, 0.146032, , 
60.36, 0.146238, , 
60.38, 0.146214, , 
60.39, 0.145957, , 
60.41, 0.145544, , 
60.43, 0.145485, , 
60.44, 0.145572, , 
60.46, 0.145624, , 
60.48, 0.145786, , 
60.49, 0.145889, , 
60.51, 0.145893, , 
60.53, 0.145941, , 
60.54, 0.145945, , 
60.56, 0.145968, , 
60.58, 0.146187, , 
60.59, 0.146484, , 
60.61, 0.146484, , 
60.63, 0.146187, , 
60.64, 0.146214, , 
60.66, 0.146472, , 
60.68, 0.146837, , 
60.69, 0.147023, , 
60.71, 0.147059, , 
60.73, 0.146900, , 
60.74, 0.146932, , 
60.76, 0.147225, , 
60.78, 0.147388, , 
60.79, 0.147432, , 
60.81, 0.147665, , 
60.83, 0.147824, , 
60.84, 0.147769, , 
60.86, 0.147582, , 
60.88, 0.147198, , 
60.89, 0.147110, , 
60.91, 0.147388, , 
60.93, 0.147416, , 
60.94, 0.147106, , 
60.96, 0.146880, , 
60.98, 0.147321, , 
60.99, 0.148129, , 
61.01, 0.149101, , 
61.03, 0.149850, , 
61.04, 0.150524, , 
61.06, 0.150913, , 
61.08, 0.151071, , 
61.09, 0.151389, , 
61.11, 0.151745, , 
61.13, 0.152229, , 
61.14, 0.152669, , 
61.16, 0.152978, , 
61.18, 0.152994, , 
61.19, 0.152955, , 
61.21, 0.153442, , 
61.23, 0.153922, , 
61.24, 0.154251, , 
61.26, 0.154362, , 
61.28, 0.154449, , 
61.29, 0.154648, , 
61.31, 0.154878, , 
61.33, 0.155179, , 
61.34, 0.155377, , 
61.36, 0.155595, , 
61.38, 0.155865, , 
61.39, 0.156087, , 
61.41, 0.156000, , 
61.43, 0.155643, , 
61.44, 0.155706, , 
61.46, 0.156079, , 
61.48, 0.156432, , 
61.49, 0.156590, , 
61.51, 0.156753, , 
61.53, 0.156789, , 
61.54, 0.156785, , 
61.56, 0.156979, , 
61.58, 0.156979, , 
61.60, 0.156987, , 
61.61, 0.157161, , 
61.63, 0.157209, , 
61.64, 0.156983, , 
61.66, 0.156868, , 
61.68, 0.156900, , 
61.69, 0.157102, , 
61.71, 0.157320, , 
61.73, 0.157324, , 
61.74, 0.157082, , 
61.76, 0.156725, , 
61.78, 0.156860, , 
61.79, 0.157046, , 
61.81, 0.157110, , 
61.83, 0.157102, , 
61.84, 0.157134, , 
61.86, 0.157090, , 
61.88, 0.156900, , 
61.89, 0.156848, , 
61.91, 0.156916, , 
61.93, 0.157257, , 
61.94, 0.157582, , 
61.96, 0.157677, , 
61.98, 0.157463, , 
62.00, 0.157106, , 
62.01, 0.157344, , 
62.03, 0.157669, , 
62.04, 0.157796, , 
62.06, 0.157709, , 
62.08, 0.157617, , 
62.09, 0.157677, , 
62.11, 0.157752, , 
62.13, 0.157915, , 
62.14, 0.158006, , 
62.16, 0.158042, , 
62.18, 0.158129, , 
62.19, 0.158256, , 
62.21, 0.158244, , 
62.23, 0.158101, , 
62.24, 0.158307, , 
62.26, 0.158573, , 
62.28, 0.158660, , 
62.29, 0.158664, , 
62.31, 0.158755, , 
62.33, 0.158835, , 
62.34, 0.158914, , 
62.36, 0.159184, , 
62.38, 0.159267, , 
62.40, 0.159243, , 
62.41, 0.159350, , 
62.43, 0.159354, , 
62.44, 0.159283, , 
62.46, 0.159402, , 
62.48, 0.159628, , 
62.49, 0.160004, , 
62.51, 0.160409, , 
62.53, 0.160647, , 
62.54, 0.160690, , 
62.56, 0.160607, , 
62.58, 0.160892, , 
62.59, 0.161214, , 
62.61, 0.161364, , 
62.63, 0.161440, , 
62.64, 0.161606, , 
62.66, 0.161693, , 
62.68, 0.161626, , 
62.69, 0.161638, , 
62.71, 0.161745, , 
62.73, 0.162003, , 
62.74, 0.162312, , 
62.76, 0.162482, , 
62.78, 0.162367, , 
62.79, 0.162070, , 
62.81, 0.162240, , 
62.83, 0.162522, , 
62.84, 0.162645, , 
62.86, 0.162637, , 
62.88, 0.162613, , 
62.89, 0.162530, , 
62.91, 0.162383, , 
62.93, 0.162367, , 
62.94, 0.162427, , 
62.96, 0.162574, , 
62.98, 0.162704, , 
62.99, 0.162712, , 
63.01, 0.162363, , 
63.03, 0.161717, , 
63.04, 0.161852, , 
63.06, 0.162209, , 
63.08, 0.162455, , 
63.09, 0.162470, , 
63.11, 0.162431, , 
63.13, 0.162431, , 
63.14, 0.162391, , 
63.16, 0.162494, , 
63.18, 0.162526, , 
63.19, 0.162574, , 
63.21, 0.162665, , 
63.23, 0.162696, , 
63.24, 0.162605, , 
63.26, 0.162459, , 
63.28, 0.162645, , 
63.29, 0.162915, , 
63.31, 0.163117, , 
63.33, 0.163109, , 
63.34, 0.163085, , 
63.36, 0.162954, , 
63.38, 0.162859, , 
63.39, 0.162990, , 
63.41, 0.163006, , 
63.43, 0.162796, , 
63.44, 0.162915, , 
63.46, 0.163018, , 
63.48, 0.163041, , 
63.49, 0.163121, , 
63.51, 0.163208, , 
63.53, 0.163402, , 
63.54, 0.163660, , 
63.56, 0.163878, , 
63.58, 0.163838, , 
63.59, 0.163565, , 
63.61, 0.163731, , 
63.63, 0.163993, , 
63.64, 0.164100, , 
63.66, 0.164108, , 
63.68, 0.164124, , 
63.69, 0.164068, , 
63.71, 0.163874, , 
63.73, 0.163834, , 
63.74, 0.163870, , 
63.76, 0.164005, , 
63.78, 0.164175, , 
63.79, 0.164231, , 
63.81, 0.163989, , 
63.83, 0.163596, , 
63.84, 0.163759, , 
63.86, 0.164072, , 
63.88, 0.164175, , 
63.89, 0.164132, , 
63.91, 0.164037, , 
63.93, 0.163969, , 
63.94, 0.163830, , 
63.96, 0.163886, , 
63.98, 0.163926, , 
63.99, 0.163981, , 
64.01, 0.164108, , 
64.03, 0.164199, , 
64.04, 0.163997, , 
64.06, 0.163692, , 
64.08, 0.163799, , 
64.09, 0.164041, , 
64.11, 0.164156, , 
64.13, 0.164096, , 
64.15, 0.163981, , 
64.16, 0.163945, , 
64.18, 0.163850, , 
64.19, 0.163791, , 
64.21, 0.163656, , 
64.23, 0.163497, , 
64.24, 0.163545, , 
64.26, 0.163692, , 
64.28, 0.163589, , 
64.29, 0.163236, , 
64.31, 0.163188, , 
64.33, 0.163386, , 
64.34, 0.163589, , 
64.36, 0.163628, , 
64.38, 0.163565, , 
64.39, 0.163299, , 
64.41, 0.163093, , 
64.43, 0.162899, , 
64.44, 0.162657, , 
64.46, 0.162550, , 
64.48, 0.162708, , 
64.49, 0.162827, , 
64.51, 0.162772, , 
64.53, 0.162748, , 
64.55, 0.162752, , 
64.56, 0.162891, , 
64.58, 0.163089, , 
64.59, 0.163188, , 
64.61, 0.163006, , 
64.63, 0.162629, , 
64.64, 0.162720, , 
64.66, 0.162974, , 
64.68, 0.163113, , 
64.69, 0.163097, , 
64.71, 0.162942, , 
64.73, 0.162696, , 
64.74, 0.162431, , 
64.76, 0.162391, , 
64.78, 0.162403, , 
64.79, 0.162423, , 
64.81, 0.162581, , 
64.83, 0.162700, , 
64.84, 0.162522, , 
64.86, 0.162149, , 
64.88, 0.162050, , 
64.89, 0.162197, , 
64.91, 0.162312, , 
64.93, 0.162233, , 
64.95, 0.162066, , 
64.96, 0.161919, , 
64.98, 0.161709, , 
64.99, 0.161642, , 
65.01, 0.161618, , 
65.03, 0.161566, , 
65.04, 0.161622, , 
65.06, 0.161729, , 
65.08, 0.161586, , 
65.09, 0.161233, , 
65.11, 0.161142, , 
65.13, 0.161218, , 
65.14, 0.161281, , 
65.16, 0.161198, , 
65.18, 0.161059, , 
65.19, 0.160845, , 
65.21, 0.160599, , 
65.23, 0.160595, , 
65.24, 0.160555, , 
65.26, 0.160472, , 
65.28, 0.160488, , 
65.29, 0.160540, , 
65.31, 0.160381, , 
65.33, 0.159977, , 
65.34, 0.159842, , 
65.36, 0.159917, , 
65.38, 0.159949, , 
65.39, 0.159846, , 
65.41, 0.159647, , 
65.43, 0.159053, , 
65.44, 0.158747, , 
65.46, 0.158862, , 
65.48, 0.158962, , 
65.49, 0.159001, , 
65.51, 0.159065, , 
65.53, 0.159073, , 
65.54, 0.158835, , 
65.56, 0.158617, , 
65.58, 0.158466, , 
65.59, 0.158474, , 
65.61, 0.158676, , 
65.63, 0.158843, , 
65.64, 0.158605, , 
65.66, 0.158022, , 
65.68, 0.157954, , 
65.69, 0.158121, , 
65.71, 0.158272, , 
65.73, 0.158236, , 
65.74, 0.157978, , 
65.76, 0.157768, , 
65.78, 0.157249, , 
65.79, 0.157201, , 
65.81, 0.157296, , 
65.83, 0.157352, , 
65.84, 0.157387, , 
65.86, 0.157419, , 
65.88, 0.157181, , 
65.89, 0.156702, , 
65.91, 0.156535, , 
65.93, 0.156678, , 
65.94, 0.156836, , 
65.96, 0.156773, , 
65.98, 0.156507, , 
65.99, 0.156154, , 
66.01, 0.155964, , 
66.03, 0.156095, , 
66.04, 0.156091, , 
66.06, 0.155849, , 
66.08, 0.155706, , 
66.09, 0.155734, , 
66.11, 0.155591, , 
66.13, 0.155143, , 
66.14, 0.155001, , 
66.16, 0.155096, , 
66.18, 0.155127, , 
66.19, 0.154949, , 
66.21, 0.154664, , 
66.23, 0.154085, , 
66.24, 0.153795, , 
66.26, 0.153902, , 
66.28, 0.153890, , 
66.30, 0.153652, , 
66.31, 0.153601, , 
66.33, 0.153597, , 
66.34, 0.153438, , 
66.36, 0.153244, , 
66.38, 0.152990, , 
66.39, 0.152689, , 
66.41, 0.152273, , 
66.43, 0.151928, , 
66.44, 0.151714, , 
66.46, 0.151452, , 
66.48, 0.151599, , 
66.49, 0.151844, , 
66.51, 0.152023, , 
66.53, 0.152003, , 
66.54, 0.151852, , 
66.56, 0.151694, , 
66.58, 0.151448, , 
66.59, 0.151274, , 
66.61, 0.151020, , 
66.63, 0.150770, , 
66.64, 0.150841, , 
66.66, 0.150948, , 
66.68, 0.150714, , 
66.70, 0.150144, , 
66.71, 0.150013, , 
66.73, 0.150167, , 
66.74, 0.150346, , 
66.76, 0.150247, , 
66.78, 0.149890, , 
66.79, 0.149565, , 
66.81, 0.149347, , 
66.83, 0.149414, , 
66.84, 0.149355, , 
66.86, 0.149228, , 
66.88, 0.149168, , 
66.89, 0.148807, , 
66.91, 0.148589, , 
66.93, 0.147360, , 
66.94, 0.146694, , 
66.96, 0.146492, , 
66.98, 0.146333, , 
66.99, 0.146076, , 
67.01, 0.145719, , 
67.03, 0.145267, , 
67.04, 0.145643, , 
67.06, 0.146389, , 
67.08, 0.146785, , 
67.10, 0.146754, , 
67.11, 0.146643, , 
67.13, 0.146571, , 
67.14, 0.146349, , 
67.16, 0.146222, , 
67.18, 0.146000, , 
67.19, 0.145818, , 
67.21, 0.145790, , 
67.23, 0.145723, , 
67.24, 0.145374, , 
67.26, 0.144854, , 
67.28, 0.144815, , 
67.29, 0.144850, , 
67.31, 0.144720, , 
67.33, 0.144426, , 
67.34, 0.144157, , 
