Gradient Profiler Text Data File: 4.24.140214_r1_s1.csv
Date: 2014-02-14
Time: 17:32:53

User: MK
Experiment name: test
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35 rpm
Gradient: 11 10.0% to 50.0% w/v
Time: 3
w2t: 1 x 10^0
Sample Volume: 0.9 ml
Number of Tubes: 6
Volume per mm: 0.143 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: Event Mark Delay
UV Wavelength: 254 nm
Samples / sec: 12 Hz
EM1 Speed: 0.20 mm/sec
Distance: 72.00 mm
Number: 1
Dead Volume: 0.241868 ml; Distance due to Dead Volume: 1.69 mm
Total Distance: 72.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
47.83, 0.167339, , 
47.84, 0.167752, , 
47.86, 0.168477, , 
47.88, 0.169310, , 
47.90, 0.170147, , 
47.91, 0.170781, , 
47.93, 0.171257, , 
47.94, 0.171729, , 
47.96, 0.172482, , 
47.98, 0.173318, , 
47.99, 0.174000, , 
48.01, 0.174813, , 
48.03, 0.175697, , 
48.04, 0.176292, , 
48.06, 0.176772, , 
48.08, 0.177351, , 
48.09, 0.178334, , 
48.11, 0.179508, , 
48.13, 0.180503, , 
48.14, 0.181443, , 
48.16, 0.182136, , 
48.18, 0.182910, , 
48.19, 0.184040, , 
48.21, 0.185074, , 
48.23, 0.186165, , 
48.24, 0.187081, , 
48.26, 0.187937, , 
48.28, 0.188663, , 
48.30, 0.189539, , 
48.31, 0.190681, , 
48.33, 0.191965, , 
48.34, 0.193262, , 
48.36, 0.194459, , 
48.38, 0.195578, , 
48.39, 0.196335, , 
48.41, 0.197219, , 
48.43, 0.198456, , 
48.44, 0.199618, , 
48.46, 0.200811, , 
48.48, 0.201806, , 
48.49, 0.202972, , 
48.51, 0.204130, , 
48.53, 0.205105, , 
48.54, 0.206350, , 
48.56, 0.207334, , 
48.58, 0.208400, , 
48.59, 0.209542, , 
48.61, 0.210609, , 
48.63, 0.211651, , 
48.64, 0.212421, , 
48.66, 0.213519, , 
48.68, 0.214665, , 
48.70, 0.215818, , 
48.71, 0.216750, , 
48.73, 0.217646, , 
48.74, 0.218578, , 
48.76, 0.219585, , 
48.78, 0.220644, , 
48.79, 0.221508, , 
48.81, 0.222487, , 
48.83, 0.223491, , 
48.84, 0.224157, , 
48.86, 0.224688, , 
48.88, 0.225390, , 
48.89, 0.226266, , 
48.91, 0.227309, , 
48.93, 0.228189, , 
48.94, 0.228958, , 
48.96, 0.229462, , 
48.98, 0.230013, , 
48.99, 0.230842, , 
49.01, 0.231658, , 
49.03, 0.232285, , 
49.04, 0.232987, , 
49.06, 0.233684, , 
49.08, 0.234017, , 
49.09, 0.234152, , 
49.11, 0.234588, , 
49.13, 0.235310, , 
49.14, 0.235913, , 
49.16, 0.235917, , 
49.18, 0.235231, , 
49.19, 0.234973, , 
49.21, 0.235076, , 
49.23, 0.235445, , 
49.24, 0.235599, , 
49.26, 0.235699, , 
49.28, 0.236040, , 
49.29, 0.236884, , 
49.31, 0.237586, , 
49.33, 0.237899, , 
49.34, 0.238157, , 
49.36, 0.238442, , 
49.38, 0.238680, , 
49.39, 0.238736, , 
49.41, 0.238514, , 
49.43, 0.238216, , 
49.44, 0.238010, , 
49.46, 0.238042, , 
49.48, 0.237859, , 
49.49, 0.237273, , 
49.51, 0.236880, , 
49.53, 0.236670, , 
49.54, 0.236416, , 
49.56, 0.235976, , 
49.58, 0.235112, , 
49.59, 0.234584, , 
49.61, 0.234390, , 
49.63, 0.234247, , 
49.64, 0.233958, , 
49.66, 0.233379, , 
49.68, 0.232812, , 
49.69, 0.232487, , 
49.71, 0.232130, , 
49.73, 0.231448, , 
49.74, 0.230925, , 
49.76, 0.230370, , 
49.78, 0.229712, , 
49.79, 0.229093, , 
49.81, 0.228229, , 
49.83, 0.227614, , 
49.84, 0.227174, , 
49.86, 0.226750, , 
49.88, 0.225969, , 
49.89, 0.224708, , 
49.91, 0.223974, , 
49.93, 0.223463, , 
49.94, 0.222979, , 
49.96, 0.222321, , 
49.98, 0.221282, , 
49.99, 0.220239, , 
50.01, 0.219288, , 
50.03, 0.218594, , 
50.04, 0.217821, , 
50.06, 0.216921, , 
50.08, 0.216290, , 
50.09, 0.215664, , 
50.11, 0.214736, , 
50.13, 0.213344, , 
50.14, 0.212539, , 
50.16, 0.211980, , 
50.18, 0.211433, , 
50.19, 0.210660, , 
50.21, 0.209582, , 
50.23, 0.208563, , 
50.24, 0.207611, , 
50.26, 0.206969, , 
50.28, 0.206223, , 
50.29, 0.205101, , 
50.31, 0.204265, , 
50.33, 0.203559, , 
50.34, 0.202659, , 
50.36, 0.201537, , 
50.38, 0.200522, , 
50.39, 0.199879, , 
50.41, 0.199253, , 
50.43, 0.198516, , 
50.45, 0.197441, , 
50.46, 0.196442, , 
50.48, 0.195455, , 
50.49, 0.194804, , 
50.51, 0.194107, , 
50.53, 0.193103, , 
50.54, 0.192370, , 
50.56, 0.191668, , 
50.58, 0.190721, , 
50.59, 0.189713, , 
50.61, 0.188845, , 
50.63, 0.188357, , 
50.64, 0.188001, , 
50.66, 0.187592, , 
50.68, 0.186930, , 
50.69, 0.185935, , 
50.71, 0.185229, , 
50.73, 0.184817, , 
50.74, 0.184270, , 
50.76, 0.183643, , 
50.78, 0.182961, , 
50.79, 0.182374, , 
50.81, 0.181764, , 
50.83, 0.181213, , 
50.85, 0.180420, , 
50.86, 0.179932, , 
50.88, 0.179563, , 
50.89, 0.179151, , 
50.91, 0.178481, , 
50.93, 0.177557, , 
50.94, 0.177085, , 
50.96, 0.176820, , 
50.98, 0.176522, , 
50.99, 0.175955, , 
51.01, 0.175222, , 
51.03, 0.174631, , 
51.04, 0.174068, , 
51.06, 0.173790, , 
51.08, 0.173485, , 
51.09, 0.173045, , 
51.11, 0.172724, , 
51.13, 0.172323, , 
51.14, 0.171689, , 
51.16, 0.170947, , 
51.18, 0.170476, , 
51.19, 0.170305, , 
51.21, 0.170139, , 
51.23, 0.169730, , 
51.25, 0.169068, , 
51.26, 0.168802, , 
51.28, 0.168287, , 
51.29, 0.168132, , 
51.31, 0.167930, , 
51.33, 0.167617, , 
51.34, 0.167506, , 
51.36, 0.167427, , 
51.38, 0.167074, , 
51.39, 0.166538, , 
51.41, 0.166316, , 
51.43, 0.166245, , 
51.44, 0.166190, , 
51.46, 0.165999, , 
51.48, 0.165698, , 
51.49, 0.165432, , 
51.51, 0.165278, , 
51.53, 0.165337, , 
51.54, 0.165202, , 
51.56, 0.164960, , 
51.58, 0.164715, , 
51.59, 0.164734, , 
51.61, 0.164738, , 
51.63, 0.164524, , 
51.64, 0.164441, , 
51.66, 0.164608, , 
51.68, 0.164849, , 
51.69, 0.164972, , 
51.71, 0.164976, , 
51.73, 0.164841, , 
51.74, 0.164857, , 
51.76, 0.165139, , 
51.78, 0.165270, , 
51.79, 0.165305, , 
51.81, 0.165385, , 
51.83, 0.165460, , 
51.84, 0.165448, , 
51.86, 0.165523, , 
51.88, 0.165607, , 
51.89, 0.165857, , 
51.91, 0.166261, , 
51.93, 0.166598, , 
51.94, 0.166550, , 
51.96, 0.166225, , 
51.98, 0.166328, , 
51.99, 0.166772, , 
52.01, 0.167193, , 
52.03, 0.167538, , 
52.04, 0.167843, , 
52.06, 0.168109, , 
52.08, 0.168331, , 
52.09, 0.168683, , 
52.11, 0.168977, , 
52.13, 0.169369, , 
52.14, 0.169806, , 
52.16, 0.170230, , 
52.18, 0.170400, , 
52.19, 0.170444, , 
52.21, 0.170979, , 
52.23, 0.171610, , 
52.24, 0.172117, , 
52.26, 0.172395, , 
52.28, 0.172684, , 
52.29, 0.172922, , 
52.31, 0.173275, , 
52.33, 0.173846, , 
52.34, 0.174333, , 
52.36, 0.174857, , 
52.38, 0.175380, , 
52.39, 0.175999, , 
52.41, 0.176439, , 
52.43, 0.176681, , 
52.44, 0.177275, , 
52.46, 0.177973, , 
52.48, 0.178647, , 
52.49, 0.179171, , 
52.51, 0.179746, , 
52.53, 0.180206, , 
52.54, 0.180931, , 
52.56, 0.181482, , 
52.58, 0.181855, , 
52.60, 0.182497, , 
52.61, 0.183385, , 
52.63, 0.184206, , 
52.64, 0.184757, , 
52.66, 0.185380, , 
52.68, 0.186169, , 
52.69, 0.186886, , 
52.71, 0.187691, , 
52.73, 0.188413, , 
52.74, 0.188901, , 
52.76, 0.189257, , 
52.78, 0.189868, , 
52.79, 0.190645, , 
52.81, 0.191367, , 
52.83, 0.192096, , 
52.84, 0.192988, , 
52.86, 0.193698, , 
52.88, 0.194293, , 
52.89, 0.194911, , 
52.91, 0.195522, , 
52.93, 0.196406, , 
52.94, 0.197251, , 
52.96, 0.197826, , 
52.98, 0.197972, , 
53.00, 0.198293, , 
53.01, 0.199170, , 
53.03, 0.200236, , 
53.04, 0.201093, , 
53.06, 0.201664, , 
53.08, 0.202274, , 
53.09, 0.202556, , 
53.11, 0.203254, , 
53.13, 0.203920, , 
53.14, 0.204507, , 
53.16, 0.205137, , 
53.18, 0.205716, , 
53.19, 0.206318, , 
53.21, 0.206652, , 
53.23, 0.206826, , 
53.24, 0.207417, , 
53.26, 0.208012, , 
53.28, 0.208452, , 
53.29, 0.208729, , 
53.31, 0.209019, , 
53.33, 0.209411, , 
53.34, 0.209792, , 
53.36, 0.210303, , 
53.38, 0.210656, , 
53.40, 0.211037, , 
53.41, 0.211509, , 
53.43, 0.211830, , 
53.44, 0.211699, , 
53.46, 0.211806, , 
53.48, 0.212139, , 
53.49, 0.212524, , 
53.51, 0.212880, , 
53.53, 0.213035, , 
53.54, 0.212984, , 
53.56, 0.212761, , 
53.58, 0.212761, , 
53.59, 0.212797, , 
53.61, 0.212797, , 
53.63, 0.212888, , 
53.64, 0.212932, , 
53.66, 0.212980, , 
53.68, 0.213035, , 
53.69, 0.213007, , 
53.71, 0.212944, , 
53.73, 0.212976, , 
53.74, 0.213051, , 
53.76, 0.212857, , 
53.78, 0.212440, , 
53.79, 0.212214, , 
53.81, 0.212270, , 
53.83, 0.212278, , 
53.84, 0.212020, , 
53.86, 0.211687, , 
53.88, 0.211294, , 
53.89, 0.210938, , 
53.91, 0.210755, , 
53.93, 0.210446, , 
53.94, 0.210129, , 
53.96, 0.209879, , 
53.98, 0.209530, , 
53.99, 0.208959, , 
54.01, 0.208499, , 
54.03, 0.208067, , 
54.04, 0.207857, , 
54.06, 0.207714, , 
54.08, 0.207389, , 
54.09, 0.206767, , 
54.11, 0.205989, , 
54.13, 0.205724, , 
54.14, 0.205466, , 
54.16, 0.205066, , 
54.18, 0.204598, , 
54.19, 0.204090, , 
54.21, 0.203595, , 
54.23, 0.202917, , 
54.24, 0.202362, , 
54.26, 0.201937, , 
54.28, 0.201565, , 
54.29, 0.201180, , 
54.31, 0.200700, , 
54.33, 0.199994, , 
54.34, 0.199221, , 
54.36, 0.198797, , 
54.38, 0.198599, , 
54.39, 0.198123, , 
54.41, 0.197457, , 
54.43, 0.196775, , 
54.44, 0.196252, , 
54.46, 0.195677, , 
54.48, 0.195213, , 
54.49, 0.194753, , 
54.51, 0.194218, , 
54.53, 0.193797, , 
54.54, 0.193421, , 
54.56, 0.192675, , 
54.58, 0.191613, , 
54.59, 0.190994, , 
54.61, 0.190832, , 
54.63, 0.190570, , 
54.64, 0.190046, , 
54.66, 0.189523, , 
54.68, 0.188956, , 
54.69, 0.188528, , 
54.71, 0.188195, , 
54.73, 0.187771, , 
54.75, 0.187330, , 
54.76, 0.187001, , 
54.78, 0.186466, , 
54.79, 0.185784, , 
54.81, 0.185352, , 
54.83, 0.185130, , 
54.84, 0.185019, , 
54.86, 0.184872, , 
54.88, 0.184555, , 
54.89, 0.184012, , 
54.91, 0.183366, , 
54.93, 0.182985, , 
54.94, 0.182172, , 
54.96, 0.181621, , 
54.98, 0.181522, , 
54.99, 0.181740, , 
55.01, 0.181657, , 
55.03, 0.181324, , 
55.04, 0.181066, , 
55.06, 0.180856, , 
55.08, 0.180792, , 
55.09, 0.180776, , 
55.11, 0.180570, , 
55.13, 0.180102, , 
55.15, 0.179543, , 
55.16, 0.179551, , 
55.18, 0.179444, , 
55.19, 0.178917, , 
55.21, 0.178183, , 
55.23, 0.177704, , 
55.24, 0.177145, , 
55.26, 0.176562, , 
55.28, 0.176371, , 
55.29, 0.176304, , 
55.31, 0.176510, , 
55.33, 0.177204, , 
55.34, 0.177870, , 
55.36, 0.178124, , 
55.38, 0.178223, , 
55.39, 0.178746, , 
55.41, 0.179163, , 
55.43, 0.179313, , 
55.44, 0.179226, , 
55.46, 0.179238, , 
55.48, 0.179417, , 
55.49, 0.179524, , 
55.51, 0.179789, , 
55.53, 0.179916, , 
55.55, 0.180122, , 
55.56, 0.180396, , 
55.58, 0.180455, , 
55.59, 0.180368, , 
55.61, 0.180598, , 
55.63, 0.181102, , 
55.64, 0.181474, , 
55.66, 0.181784, , 
55.68, 0.182002, , 
55.69, 0.182002, , 
55.71, 0.182172, , 
55.73, 0.182668, , 
55.74, 0.183064, , 
55.76, 0.183370, , 
55.78, 0.183699, , 
55.79, 0.184373, , 
55.81, 0.184809, , 
55.83, 0.184916, , 
55.84, 0.185154, , 
55.86, 0.185665, , 
55.88, 0.186264, , 
55.89, 0.186775, , 
55.91, 0.187136, , 
55.93, 0.187315, , 
55.94, 0.187517, , 
55.96, 0.188155, , 
55.98, 0.188786, , 
55.99, 0.189257, , 
56.01, 0.189686, , 
56.03, 0.190399, , 
56.04, 0.190625, , 
56.06, 0.191038, , 
56.08, 0.191367, , 
56.09, 0.191902, , 
56.11, 0.192838, , 
56.13, 0.193524, , 
56.14, 0.193996, , 
56.16, 0.194289, , 
56.18, 0.194602, , 
56.19, 0.195300, , 
56.21, 0.196069, , 
56.23, 0.196597, , 
56.24, 0.196937, , 
56.26, 0.197457, , 
56.28, 0.197663, , 
56.29, 0.198250, , 
56.31, 0.198829, , 
56.33, 0.199459, , 
56.34, 0.200201, , 
56.36, 0.200783, , 
56.38, 0.201212, , 
56.39, 0.201446, , 
56.41, 0.201715, , 
56.43, 0.202520, , 
56.44, 0.203123, , 
56.46, 0.203519, , 
56.48, 0.203797, , 
56.49, 0.204130, , 
56.51, 0.204614, , 
56.53, 0.204939, , 
56.54, 0.205303, , 
56.56, 0.205466, , 
56.58, 0.205621, , 
56.59, 0.206108, , 
56.61, 0.206608, , 
56.63, 0.206905, , 
56.64, 0.207294, , 
56.66, 0.207809, , 
56.68, 0.208230, , 
56.69, 0.208559, , 
56.71, 0.208840, , 
56.73, 0.208939, , 
56.74, 0.209058, , 
56.76, 0.209328, , 
56.78, 0.209316, , 
56.79, 0.209368, , 
56.81, 0.209657, , 
56.83, 0.210176, , 
56.84, 0.210248, , 
56.86, 0.210228, , 
56.88, 0.210295, , 
56.89, 0.210446, , 
56.91, 0.210827, , 
56.93, 0.211072, , 
56.94, 0.211045, , 
56.96, 0.210700, , 
56.98, 0.210196, , 
56.99, 0.210319, , 
57.01, 0.210529, , 
57.03, 0.210720, , 
57.04, 0.210775, , 
57.06, 0.210791, , 
57.08, 0.210620, , 
57.09, 0.210256, , 
57.11, 0.210141, , 
57.13, 0.210121, , 
57.14, 0.210236, , 
57.16, 0.210133, , 
57.18, 0.209705, , 
57.19, 0.209165, , 
57.21, 0.208777, , 
57.23, 0.209054, , 
57.24, 0.209193, , 
57.26, 0.209066, , 
57.28, 0.208832, , 
57.30, 0.208539, , 
57.31, 0.208257, , 
57.33, 0.207952, , 
57.34, 0.207750, , 
57.36, 0.207492, , 
57.38, 0.207191, , 
57.39, 0.206937, , 
57.41, 0.206640, , 
57.43, 0.206287, , 
57.44, 0.205811, , 
57.46, 0.205752, , 
57.48, 0.205724, , 
57.49, 0.205462, , 
57.51, 0.205101, , 
57.53, 0.204832, , 
57.54, 0.204618, , 
57.56, 0.204166, , 
57.58, 0.203535, , 
57.59, 0.203091, , 
57.61, 0.202944, , 
57.63, 0.203091, , 
57.64, 0.202948, , 
57.66, 0.202476, , 
57.68, 0.202266, , 
57.70, 0.202207, , 
57.71, 0.202223, , 
57.73, 0.202147, , 
57.74, 0.201902, , 
57.76, 0.201430, , 
57.78, 0.200764, , 
57.79, 0.200688, , 
57.81, 0.200684, , 
57.83, 0.200692, , 
57.84, 0.200684, , 
57.86, 0.200716, , 
57.88, 0.200589, , 
57.89, 0.200193, , 
57.91, 0.199975, , 
57.93, 0.199915, , 
57.94, 0.200094, , 
57.96, 0.200078, , 
57.98, 0.199764, , 
57.99, 0.199431, , 
58.01, 0.199241, , 
58.03, 0.199634, , 
58.04, 0.199872, , 
58.06, 0.199907, , 
58.08, 0.199899, , 
58.09, 0.200034, , 
58.11, 0.200125, , 
58.13, 0.199987, , 
58.14, 0.200042, , 
58.16, 0.200240, , 
58.18, 0.200676, , 
58.19, 0.200910, , 
58.21, 0.200922, , 
58.23, 0.200776, , 
58.24, 0.200720, , 
58.26, 0.201267, , 
58.28, 0.201695, , 
58.29, 0.201834, , 
58.31, 0.201985, , 
58.33, 0.202393, , 
58.34, 0.202726, , 
58.36, 0.202766, , 
58.38, 0.202817, , 
58.39, 0.203119, , 
58.41, 0.203809, , 
58.43, 0.204332, , 
58.44, 0.204562, , 
58.46, 0.204820, , 
58.48, 0.205097, , 
58.49, 0.205863, , 
58.51, 0.206449, , 
58.53, 0.206818, , 
58.54, 0.207123, , 
58.56, 0.207417, , 
58.58, 0.207544, , 
58.59, 0.207710, , 
58.61, 0.208059, , 
58.63, 0.208638, , 
58.64, 0.209379, , 
58.66, 0.210303, , 
58.68, 0.210751, , 
58.69, 0.210846, , 
58.71, 0.211152, , 
58.73, 0.211802, , 
58.74, 0.212401, , 
58.76, 0.212956, , 
58.78, 0.213432, , 
58.79, 0.213717, , 
58.81, 0.214058, , 
58.83, 0.214581, , 
58.84, 0.214950, , 
58.86, 0.215291, , 
58.88, 0.215692, , 
58.89, 0.216314, , 
58.91, 0.216734, , 
58.93, 0.216921, , 
58.94, 0.217289, , 
58.96, 0.217785, , 
58.98, 0.218427, , 
58.99, 0.218863, , 
59.01, 0.219093, , 
59.03, 0.219189, , 
59.04, 0.219292, , 
59.06, 0.219867, , 
59.08, 0.220255, , 
59.09, 0.220477, , 
59.11, 0.220644, , 
59.13, 0.220937, , 
59.14, 0.221076, , 
59.16, 0.221028, , 
59.18, 0.221207, , 
59.19, 0.221532, , 
59.21, 0.221944, , 
59.23, 0.222087, , 
59.24, 0.222083, , 
59.26, 0.221996, , 
59.28, 0.221964, , 
59.29, 0.222293, , 
59.31, 0.222483, , 
59.33, 0.222436, , 
59.34, 0.222333, , 
59.36, 0.222416, , 
59.38, 0.222428, , 
59.39, 0.222293, , 
59.41, 0.222289, , 
59.43, 0.222309, , 
59.45, 0.222412, , 
59.46, 0.222432, , 
59.48, 0.222150, , 
59.49, 0.221758, , 
59.51, 0.221754, , 
59.53, 0.221936, , 
59.54, 0.221960, , 
59.56, 0.221659, , 
59.58, 0.221227, , 
59.59, 0.220945, , 
59.61, 0.220874, , 
59.63, 0.221036, , 
59.64, 0.220965, , 
59.66, 0.220866, , 
59.68, 0.220945, , 
59.69, 0.221072, , 
59.71, 0.220858, , 
59.73, 0.220410, , 
59.74, 0.220255, , 
59.76, 0.220263, , 
59.78, 0.220208, , 
59.79, 0.220212, , 
59.81, 0.220259, , 
59.83, 0.220144, , 
59.85, 0.219922, , 
59.86, 0.220093, , 
59.88, 0.220235, , 
59.89, 0.220299, , 
59.91, 0.220434, , 
59.93, 0.220644, , 
59.94, 0.220541, , 
59.96, 0.220196, , 
59.98, 0.220128, , 
59.99, 0.220338, , 
60.01, 0.220802, , 
60.03, 0.221009, , 
60.04, 0.220949, , 
60.06, 0.220739, , 
60.08, 0.220707, , 
60.09, 0.221135, , 
60.11, 0.221393, , 
60.13, 0.221464, , 
60.14, 0.221544, , 
60.16, 0.221774, , 
60.18, 0.221913, , 
60.19, 0.221940, , 
60.21, 0.222238, , 
60.23, 0.222571, , 
60.25, 0.222987, , 
60.26, 0.223241, , 
60.28, 0.223130, , 
60.29, 0.222999, , 
60.31, 0.223387, , 
60.33, 0.224058, , 
60.34, 0.224379, , 
60.36, 0.224510, , 
60.38, 0.224692, , 
60.39, 0.224779, , 
60.41, 0.225104, , 
60.43, 0.225461, , 
60.44, 0.225588, , 
60.46, 0.225731, , 
60.48, 0.226163, , 
60.49, 0.226421, , 
60.51, 0.226413, , 
60.53, 0.226512, , 
60.54, 0.226726, , 
60.56, 0.227043, , 
60.58, 0.226988, , 
60.59, 0.226900, , 
60.61, 0.226849, , 
60.63, 0.226877, , 
60.64, 0.227372, , 
60.66, 0.227622, , 
60.68, 0.227681, , 
60.69, 0.227685, , 
60.71, 0.227872, , 
60.73, 0.227939, , 
60.74, 0.227765, , 
60.76, 0.227701, , 
60.78, 0.227697, , 
60.79, 0.227749, , 
60.81, 0.227836, , 
60.83, 0.227642, , 
60.84, 0.227245, , 
60.86, 0.227154, , 
60.88, 0.227317, , 
60.89, 0.227420, , 
60.91, 0.227420, , 
60.93, 0.227305, , 
60.94, 0.227091, , 
60.96, 0.226702, , 
60.98, 0.226555, , 
60.99, 0.226456, , 
61.01, 0.226436, , 
61.03, 0.226540, , 
61.04, 0.226670, , 
61.06, 0.226516, , 
61.08, 0.226131, , 
61.09, 0.225965, , 
61.11, 0.226008, , 
61.13, 0.226171, , 
61.14, 0.226167, , 
61.16, 0.225969, , 
61.18, 0.225572, , 
61.19, 0.225259, , 
61.21, 0.225207, , 
61.23, 0.224732, , 
61.24, 0.223740, , 
61.26, 0.223019, , 
61.28, 0.223114, , 
61.29, 0.222943, , 
61.31, 0.222396, , 
61.33, 0.222170, , 
61.34, 0.222194, , 
61.36, 0.222939, , 
61.38, 0.223518, , 
61.39, 0.223641, , 
61.41, 0.223558, , 
61.43, 0.223498, , 
61.44, 0.223776, , 
61.46, 0.223903, , 
61.48, 0.223847, , 
61.49, 0.223788, , 
61.51, 0.223824, , 
61.53, 0.223610, , 
61.54, 0.223300, , 
61.56, 0.223146, , 
61.58, 0.222920, , 
61.60, 0.222963, , 
61.61, 0.223082, , 
61.63, 0.222912, , 
61.64, 0.222551, , 
61.66, 0.222587, , 
61.68, 0.222781, , 
61.69, 0.222832, , 
61.71, 0.222666, , 
61.73, 0.222515, , 
61.74, 0.222424, , 
61.76, 0.222289, , 
61.78, 0.222206, , 
61.79, 0.222012, , 
61.81, 0.221845, , 
61.83, 0.221798, , 
61.84, 0.221798, , 
61.86, 0.221552, , 
61.88, 0.221092, , 
61.89, 0.220806, , 
61.91, 0.220723, , 
61.93, 0.220715, , 
61.94, 0.220568, , 
61.96, 0.220303, , 
61.98, 0.219886, , 
62.00, 0.219446, , 
62.01, 0.219371, , 
62.03, 0.219141, , 
62.04, 0.218836, , 
62.06, 0.218681, , 
62.08, 0.218602, , 
62.09, 0.218178, , 
62.11, 0.217492, , 
62.13, 0.217214, , 
62.14, 0.217238, , 
62.16, 0.217262, , 
62.18, 0.217028, , 
62.19, 0.216588, , 
62.21, 0.215977, , 
62.23, 0.215434, , 
62.24, 0.215228, , 
62.26, 0.214978, , 
62.28, 0.214633, , 
62.29, 0.214280, , 
62.31, 0.214141, , 
62.33, 0.213757, , 
62.34, 0.213249, , 
62.36, 0.212940, , 
62.38, 0.212754, , 
62.40, 0.212528, , 
62.41, 0.212218, , 
62.43, 0.211699, , 
62.44, 0.211112, , 
62.46, 0.210953, , 
62.48, 0.210953, , 
62.49, 0.210724, , 
62.51, 0.210283, , 
62.53, 0.209800, , 
62.54, 0.209375, , 
62.56, 0.208808, , 
62.58, 0.208245, , 
62.59, 0.207702, , 
62.61, 0.207322, , 
62.63, 0.207234, , 
62.64, 0.206969, , 
62.66, 0.206426, , 
62.68, 0.206120, , 
62.69, 0.205910, , 
62.71, 0.205708, , 
62.73, 0.205391, , 
62.74, 0.204951, , 
62.76, 0.204443, , 
62.78, 0.203936, , 
62.79, 0.203757, , 
62.81, 0.203495, , 
62.83, 0.203051, , 
62.84, 0.202595, , 
62.86, 0.202330, , 
62.88, 0.201902, , 
62.89, 0.201339, , 
62.91, 0.200894, , 
62.93, 0.200530, , 
62.94, 0.200328, , 
62.96, 0.199998, , 
62.98, 0.199229, , 
62.99, 0.198432, , 
63.01, 0.198139, , 
63.03, 0.198115, , 
63.04, 0.197984, , 
63.06, 0.197643, , 
63.08, 0.197239, , 
63.09, 0.196783, , 
63.11, 0.196137, , 
63.13, 0.195736, , 
63.14, 0.195268, , 
63.16, 0.194868, , 
63.18, 0.194658, , 
63.19, 0.194471, , 
63.21, 0.193956, , 
63.23, 0.193159, , 
63.24, 0.192560, , 
63.26, 0.192219, , 
63.28, 0.191993, , 
63.29, 0.191589, , 
63.31, 0.190994, , 
63.33, 0.190257, , 
63.34, 0.189618, , 
63.36, 0.189182, , 
63.38, 0.188675, , 
63.39, 0.188254, , 
63.41, 0.188020, , 
63.43, 0.187806, , 
63.44, 0.187334, , 
63.46, 0.186498, , 
63.48, 0.185927, , 
63.49, 0.185602, , 
63.51, 0.185289, , 
63.53, 0.184848, , 
63.54, 0.184278, , 
63.56, 0.183520, , 
63.58, 0.182577, , 
63.59, 0.182113, , 
63.61, 0.181867, , 
63.63, 0.181474, , 
63.64, 0.180939, , 
63.66, 0.180590, , 
63.68, 0.180110, , 
63.69, 0.179444, , 
63.71, 0.178945, , 
63.73, 0.178564, , 
63.75, 0.178231, , 
63.76, 0.177819, , 
63.78, 0.177113, , 
63.79, 0.176320, , 
63.81, 0.175995, , 
63.83, 0.175689, , 
63.84, 0.175194, , 
63.86, 0.174607, , 
63.88, 0.174119, , 
63.89, 0.173667, , 
63.91, 0.173081, , 
63.93, 0.172621, , 
63.94, 0.172085, , 
63.96, 0.171522, , 
63.98, 0.170999, , 
63.99, 0.170658, , 
64.01, 0.170380, , 
64.03, 0.169576, , 
64.04, 0.169044, , 
64.06, 0.168783, , 
64.08, 0.168572, , 
64.09, 0.168200, , 
64.11, 0.167716, , 
64.13, 0.167082, , 
64.15, 0.166209, , 
64.16, 0.165745, , 
64.18, 0.165286, , 
64.19, 0.164802, , 
64.21, 0.164393, , 
64.23, 0.163993, , 
64.24, 0.163283, , 
64.26, 0.162336, , 
64.28, 0.161761, , 
64.29, 0.161408, , 
64.31, 0.161107, , 
64.33, 0.160627, , 
64.34, 0.159921, , 
64.36, 0.159156, , 
64.38, 0.158430, , 
64.39, 0.158010, , 
64.41, 0.157621, , 
64.43, 0.157070, , 
64.44, 0.156479, , 
64.46, 0.155952, , 
64.48, 0.155092, , 
64.49, 0.154327, , 
64.51, 0.153930, , 
64.53, 0.153609, , 
64.55, 0.153137, , 
64.56, 0.152515, , 
64.58, 0.151460, , 
64.59, 0.150433, , 
64.61, 0.150033, , 
64.63, 0.149925, , 
64.64, 0.149533, , 
64.66, 0.148839, , 
64.68, 0.148165, , 
64.69, 0.147531, , 
64.71, 0.146789, , 
64.73, 0.146369, , 
64.74, 0.145830, , 
64.76, 0.145255, , 
64.78, 0.144850, , 
64.79, 0.144307, , 
64.81, 0.143538, , 
64.83, 0.142594, , 
64.84, 0.142047, , 
64.86, 0.141579, , 
64.88, 0.141123, , 
64.89, 0.140513, , 
64.91, 0.139914, , 
64.93, 0.139371, , 
64.94, 0.138602, , 
64.96, 0.138094, , 
64.98, 0.137555, , 
64.99, 0.136988, , 
65.01, 0.136627, , 
65.03, 0.136203, , 
65.04, 0.135481, , 
65.06, 0.134569, , 
65.08, 0.134062, , 
65.09, 0.133764, , 
65.11, 0.133400, , 
65.13, 0.132956, , 
65.14, 0.132452, , 
65.16, 0.131885, , 
65.18, 0.131167, , 
65.19, 0.130795, , 
65.21, 0.130382, , 
